"Year","Value","Country"
"2008","277.36","Israel"
"2008","793.2600000000002","Italy"
"2008","1587.507317073171","Japan"
"2008","1042.2","Jersey"
"2008","68.1","Kazakhstan"
"2008","44.3","Kuwait"
"2008","657.5","Latvia"
"2008","6","Libyan Arab Jamahiriya"
"2008","693.5000000000001","Lithuania"
"2008","820.75","Luxembourg"
"2008","2414.7","Macao"
"2008","3369.0642857142857","Malaysia"
"2008","494.1","Malta"
"2008","2550.45","Marshall Islands"
"2008","1781.0500000000002","Mauritius"
"2008","975.134474327628","Mexico"
"2008","4087.0166666666664","Micronesia, Federated States of"
"2008","177","Mongolia"
"2008","876.0025862068966","Netherlands"
"2008","1356.9","New Caledonia"
"2008","990.7857142857143","New Zealand"
"2008","1917.3333333333333","Northern Mariana Islands"
"2008","1231.2097484276733","Norway"
"2008","4040.7","Palau"
"2008","1196.6","Papua New Guinea"
"2008","582.725","Poland"
"2008","840.4","Portugal"
"2008","1781.2571428571428","Puerto Rico"
"2008","1465.5","Reunion"
"2008","577.3565217391305","Romania"
"2008","531.317444219067","Russian Federation"
"2008","1254.4","Saint Pierre and Miquelon"
"2008","46.5","Saudi Arabia"
"2008","577.5333333333333","Serbia"
"2008","1998.2","Seychelles"
"2008","2308.3","Singapore"
"2008","667.1800000000001","Slovakia"
"2008","1432.2666666666664","Slovenia"
"2008","694.4302631578947","Spain"
"2008","552.9","Svalbard and Jan Mayen"
"2008","726.0670731707319","Sweden"
"2008","1339.4999999999998","Switzerland"
"2008","1571.6","Trinidad and Tobago"
"2008","195.92000000000002","Tunisia"
"2008","497.5333333333333","Turkey"
"2008","521.9250000000001","Ukraine"
"2008","1041.3150684931506","United Kingdom"
"2008","947.9901785714285","United States"
"2008","2336.05","Vietnam"
"2008","1152.5","Virgin Islands, British"
"2008","1046.8","Virgin Islands, U.S."
"2009","41.4","Afghanistan"
"2009","506.7","Aland Islands"
"2009","377.2673469387756","Algeria"
"2009","4540.45","American Samoa"
"2009","724.8784146656335","Australia"
"2009","1316.957142857143","Austria"
"2009","3352.8","Bangladesh"
"2009","850.5666666666666","Belgium"
"2009","1162.7","Belize"
"2009","1384.6","Bermuda"
"2009","1402.6","Bosnia and Herzegovina"
"2009","841.6","Bulgaria"
"2009","872.8837146702557","Canada"
"2009","403.34999999999997","Chile"
"2009","695.0512953367873","China"
"2009","1146.8214285714287","Croatia"
"2009","660.3799999999999","Cyprus"
"2009","730.9272727272728","Czech Republic"
"2009","674.5","Denmark"
"2009","739.0040000000001","Estonia"
"2009","3199.866666666667","Fiji"
"2009","519.6601063829789","Finland"
"2009","735.14","France"
"2009","3579","French Guiana"
"2009","1679.0714285714287","French Polynesia"
"2009","472.9","French Southern Territories"
"2009","796.9293795620437","Germany"
"2009","920.6","Gibraltar"
"2009","737.5","Greece"
"2009","347.9","Greenland"
"2009","2469.075","Guam"
"2009","899.6","Guernsey"
"2009","543.86","Hungary"
"2009","1074.3666666666666","Iceland"
"2009","570.3714285714285","Iran, Islamic Republic of"
"2009","1336.2","Ireland"
"2009","947","Isle of Man"
"2009","330.9571428571429","Israel"
"2009","800.3884615384618","Italy"
"2009","1641.3185714285712","Japan"
"2009","862.8","Jersey"
"2009","96.7","Kazakhstan"
"2009","2111.4","Kiribati"
"2009","739.3","Latvia"
"2009","109.7","Libyan Arab Jamahiriya"
"2009","692.4","Lithuania"
"2009","834.5999999999999","Luxembourg"
"2009","1685.6","Macao"
"2009","3203.214285714286","Malaysia"
"2009","686.3","Malta"
"2009","2322.8","Marshall Islands"
"2009","1469.775","Mauritius"
"2009","1175.3","Mayotte"
"2009","791.6155015197565","Mexico"
"2009","3511.3666666666672","Micronesia, Federated States of"
"2009","222.35","Mongolia"
"2009","794.142074927954","Netherlands"
"2009","1121.2","New Caledonia"
"2009","869.3666666666666","New Zealand"
"2009","2089.933333333333","Northern Mariana Islands"
"2009","1151.4928125","Norway"
"2009","363.4083333333333","Pakistan"
"2009","4322","Palau"
"2009","676.3583333333333","Poland"
"2009","1724.4612903225807","Puerto Rico"
"2009","1671.3","Reunion"
"2009","612.2565217391304","Romania"
"2009","530.446138211382","Russian Federation"
"2009","1106","Saint Pierre and Miquelon"
"2009","724.4","Serbia"
"2009","1922.2","Seychelles"
"2009","1926.1","Singapore"
"2009","734.68","Slovakia"
"2009","1370.7789473684213","Slovenia"
"2009","604.4794871794873","Spain"
"2009","524.0333333333334","Svalbard and Jan Mayen"
"2009","682.3244047619049","Sweden"
"2009","1160.942857142857","Switzerland"
"2009","1448.4","Trinidad and Tobago"
"2009","333.90000000000003","Tunisia"
"2009","725.9166666666666","Turkey"
"2009","617.45","Ukraine"
"2009","988.2973684210529","United Kingdom"
"2009","984.4103368304785","United States"
"2009","856.6500000000001","Virgin Islands, U.S."
"2009","2581","Wallis and Futuna"
"2010","60.1","Afghanistan"
"2010","505.23333333333335","Aland Islands"
"2010","338.1234042553191","Algeria"
"2010","4369.25","American Samoa"
"2010","999.132086423734","Australia"
"2010","1169.8285714285714","Austria"
"2010","2428.4","Bangladesh"
"2010","899.7666666666668","Belgium"
"2010","1260.1","Belize"
"2010","1124.9","Bermuda"
"2010","1609.64","Bosnia and Herzegovina"
"2010","804.125","Bulgaria"
"2010","906.1109905020356","Canada"
"2010","974","Cayman Islands"
"2010","0","Chile"
"2010","817.1125000000002","China"
"2010","1393.3357142857142","Croatia"
"2010","430.9428571428571","Cyprus"
"2010","1035.0545454545456","Czech Republic"
"2010","680.4875","Denmark"
"2010","750.9916666666664","Estonia"
"2010","2289.25","Fiji"
"2010","572.0042780748664","Finland"
"2010","802.544","France"
"2010","3466.6","French Guiana"
"2010","1699.575","French Polynesia"
"2010","675.1","French Southern Territories"
"2010","847.7354838709679","Germany"
"2010","1886.6","Gibraltar"
"2010","508.6875","Greece"
"2010","569.1800000000001","Greenland"
"2010","1911.7600000000002","Guam"
"2010","878.2","Guernsey"
"2010","843.3","Hungary"
"2010","897.0666666666666","Iceland"
"2010","629.5","Iran, Islamic Republic of"
"2010","832.4","Isle of Man"
"2010","287.14285714285717","Israel"
"2010","895.1680000000001","Italy"
"2010","1909.5510638297878","Japan"
"2010","881.5","Jersey"
"2010","105.6","Kazakhstan"
"2010","941.4","Latvia"
"2010","819.85","Luxembourg"
"2010","2060.1","Macao"
"2010","2943.7000000000007","Malaysia"
"2010","520.6","Malta"
"2010","2905.3","Marshall Islands"
"2010","1113.8333333333333","Mauritius"
"2010","1041","Mayotte"
"2010","982.7249651324962","Mexico"
"2010","3544.1","Micronesia, Federated States of"
"2010","229.14999999999998","Mongolia"
"2010","862.7241379310343","Netherlands"
"2010","930.1","New Caledonia"
"2010","954.4111111111112","New Zealand"
"2010","1613.2","Northern Mariana Islands"
"2010","922.5851265822789","Norway"
"2010","477.8500000000001","Pakistan"
"2010","2708.8","Palau"
"2010","1825.6","Papua New Guinea"
"2010","758.85","Poland"
"2010","1530.9","Portugal"
"2010","2355.209375","Puerto Rico"
"2010","1783.7","Reunion"
"2010","785.282608695652","Romania"
"2010","520.7747433264888","Russian Federation"
"2010","1004.9","Saint Pierre and Miquelon"
"2010","854.5","Serbia"
"2010","1532.1","Seychelles"
"2010","2039.9","Singapore"
"2010","1062.86","Slovakia"
"2010","1620.3052631578946","Slovenia"
"2010","728.2422360248449","Spain"
"2010","1806.8399999999997","Sri Lanka"
"2010","2000.1","Suriname"
"2010","460.43333333333334","Svalbard and Jan Mayen"
"2010","679.1246676514032","Sweden"
"2010","1137.5","Switzerland"
"2010","1252.7","Tonga"
"2010","1914.3","Trinidad and Tobago"
"2010","297.9","Tunisia"
"2010","657.2900000000001","Turkey"
"2010","734.0625","Ukraine"
"2010","122.7","United Arab Emirates"
"2010","807.5012499999996","United Kingdom"
"2010","916.3963991667489","United States"
"2010","1875.423076923077","Vietnam"
"2010","1557.4","Virgin Islands, British"
"2010","1610.3333333333333","Virgin Islands, U.S."
"2010","2270.5","Wallis and Futuna"
"2011","486.1","Aland Islands"
"2011","380.50576923076915","Algeria"
"2011","2691.7","American Samoa"
"2011","902.1379973027653","Australia"
"2011","962","Austria"
"2011","802.3000000000001","Belgium"
"2011","1753.5","Belize"
"2011","985.5","Bermuda"
"2011","720.6200000000001","Bosnia and Herzegovina"
"2011","581.5999999999999","Bulgaria"
"2011","961.8712898751731","Canada"
"2011","720.1","Cayman Islands"
"2011","729.9666666666667","Chile"
"2011","654.0229166666667","China"
"2011","730.7928571428571","Croatia"
"2011","585.0428571428572","Cyprus"
"2011","768.1636363636364","Czech Republic"
"2011","757.65","Denmark"
"2011","678.9680000000001","Estonia"
"2011","467.2","Falkland Islands (Malvinas)"
"2011","2998.25","Fiji"
"2011","679.9107692307695","Finland"
"2011","671.6239999999998","France"
"2011","3454.3","French Guiana"
"2011","1497.3000000000002","French Polynesia"
"2011","725.8990942028988","Germany"
"2011","499.7142857142857","Greece"
"2011","648.7142857142857","Greenland"
"2011","2934.1","Guam"
"2011","727.5","Guernsey"
"2011","393.40000000000003","Hungary"
"2011","1034.625","Iceland"
"2011","359.96071428571435","Iran, Islamic Republic of"
"2011","793.2","Isle of Man"
"2011","357.42857142857144","Israel"
"2011","656.5566666666667","Italy"
"2011","1845.5691056910562","Japan"
"2011","732.5","Jersey"
"2011","186","Kazakhstan"
"2011","558.7","Latvia"
"2011","651.2","Luxembourg"
"2011","1314.2","Macao"
"2011","3049.5666666666666","Malaysia"
"2011","590.8","Malta"
"2011","3197.3500000000004","Marshall Islands"
"2011","1186.45","Mauritius"
"2011","1179.8","Mayotte"
"2011","755.7306382978724","Mexico"
"2011","3937.6636363636367","Micronesia, Federated States of"
"2011","145.6","Mongolia"
"2011","222.5","Morocco"
"2011","837.2850574712644","Netherlands"
"2011","992.9888888888888","New Zealand"
"2011","2161.8","Northern Mariana Islands"
"2011","1471.8772151898734","Norway"
"2011","423.90000000000003","Pakistan"
"2011","5483.1","Palau"
"2011","1807","Papua New Guinea"
"2011","580.7333333333335","Poland"
"2011","1050.8","Portugal"
"2011","2355.630434782608","Puerto Rico"
"2011","1756.3","Reunion"
"2011","458.86086956521734","Romania"
"2011","501.1727459016393","Russian Federation"
"2011","1218.5","Saint Pierre and Miquelon"
"2011","431.8333333333333","Serbia"
"2011","1936.1000000000001","Seychelles"
"2011","2527.1","Singapore"
"2011","541.9","Slovakia"
"2011","993.2052631578948","Slovenia"
"2011","603.9993939393939","Spain"
"2011","1807.94","Sri Lanka"
"2011","568.375","Svalbard and Jan Mayen"
"2011","716.2467075038286","Sweden"
"2011","994.3000000000001","Switzerland"
"2011","1704","Trinidad and Tobago"
"2011","410.2","Tunisia"
"2011","604.9466666666667","Turkey"
"2011","475.25","Ukraine"
"2011","25.6","United Arab Emirates"
"2011","936.7768292682927","United Kingdom"
"2011","924.2320231958751","United States"
"2011","1754.591666666667","Vietnam"
"2011","1329.8","Virgin Islands, U.S."
"2011","2997.5","Wallis and Futuna"
"2012","10.9","Afghanistan"
"2012","676.7750000000001","Aland Islands"
"2012","309.0444444444444","Algeria"
"2012","3151.6","American Samoa"
"2012","756.3064785788928","Australia"
"2012","1172.0750000000003","Austria"
"2012","658.4","Azerbaijan"
"2012","947.4666666666667","Belgium"
"2012","1215.2","Belize"
"2012","1298.5","Bermuda"
"2012","1154.7","Bosnia and Herzegovina"
"2012","543.15","Bulgaria"
"2012","868.0948678071542","Canada"
"2012","435.7700000000001","Chile"
"2012","812.7286458333333","China"
"2012","1023.9571428571428","Croatia"
"2012","826.5428571428572","Cyprus"
"2012","829.6090909090909","Czech Republic"
"2012","762.1750000000001","Denmark"
"2012","867.8480000000001","Estonia"
"2012","573.75","Falkland Islands (Malvinas)"
"2012","3333.95","Fiji"
"2012","755.5057291666667","Finland"
"2012","765.6736842105265","France"
"2012","3847","French Guiana"
"2012","1721.4","French Polynesia"
"2012","1860.4","French Southern Territories"
"2012","780.4928571428571","Germany"
"2012","608.7","Gibraltar"
"2012","640.75","Greece"
"2012","877.4142857142858","Greenland"
"2012","2517","Guam"
"2012","1039.5","Guernsey"
"2012","475.53999999999996","Hungary"
"2012","781.65","Iceland"
"2012","332.22333333333336","Iran, Islamic Republic of"
"2012","1109.5","Ireland"
"2012","1115.9","Isle of Man"
"2012","416.2285714285714","Israel"
"2012","688.967857142857","Italy"
"2012","1857.688976377953","Japan"
"2012","1005.9","Jersey"
"2012","76.5","Kazakhstan"
"2012","775","Latvia"
"2012","14","Libyan Arab Jamahiriya"
"2012","833.35","Luxembourg"
"2012","1235.8","Macao"
"2012","2886.8799999999997","Malaysia"
"2012","517.6","Malta"
"2012","2421.75","Marshall Islands"
"2012","1123.6750000000002","Mauritius"
"2012","1307.3","Mayotte"
"2012","735.638962962963","Mexico"
"2012","3898.8333333333335","Micronesia, Federated States of"
"2012","365.8","Mongolia"
"2012","937.5134670487108","Netherlands"
"2012","1147","New Caledonia"
"2012","954.8454545454547","New Zealand"
"2012","1250.856037151703","Norway"
"2012","333.24736842105256","Pakistan"
"2012","3426.6","Palau"
"2012","1030.2","Papua New Guinea"
"2012","595.525","Poland"
"2012","765.5","Portugal"
"2012","1706.8518518518515","Puerto Rico"
"2012","1495.3","Reunion"
"2012","592","Romania"
"2012","539.8665314401622","Russian Federation"
"2012","1077.3","Saint Pierre and Miquelon"
"2012","560.1666666666666","Serbia"
"2012","1767.5","Seychelles"
"2012","2031","Singapore"
"2012","635.9399999999999","Slovakia"
"2012","2855.3","South Africa"
"2012","526.8142857142857","Spain"
"2012","1759.033333333333","Sri Lanka"
"2012","2048.8","Suriname"
"2012","582.6999999999999","Svalbard and Jan Mayen"
"2012","792.3087859424926","Sweden"
"2012","1326.2428571428572","Switzerland"
"2012","1719.8","Trinidad and Tobago"
"2012","240.70000000000002","Tunisia"
"2012","692.6214285714285","Turkey"
"2012","591.0125","Ukraine"
"2012","52.2","United Arab Emirates"
"2012","1117.93164556962","United Kingdom"
"2012","815.8082628824469","United States"
"2012","1668.6916666666668","Vietnam"
"2012","816.1","Virgin Islands, U.S."
"2012","3284","Wallis and Futuna"
"2013","449.125","Aland Islands"
"2013","388.3309523809524","Algeria"
"2013","3289.1","American Samoa"
"2013","768.5932335516062","Australia"
"2013","1177.65","Austria"
"2013","521.2","Azerbaijan"
"2013","2559.9","Bangladesh"
"2013","799.5333333333333","Belgium"
"2013","1546.3","Bermuda"
"2013","1377.925","Bosnia and Herzegovina"
"2013","543.3","Bulgaria"
"2013","864.097435897436","Canada"
"2013","854.5","Cayman Islands"
"2013","381.5363636363636","Chile"
"2013","823.4","China"
"2013","1323.0214285714287","Croatia"
"2013","292.8285714285715","Cyprus"
"2013","762.5636363636364","Czech Republic"
"2013","653.25","Denmark"
"2013","560.296","Estonia"
"2013","477.8","Falkland Islands (Malvinas)"
"2013","2653.95","Fiji"
"2013","601.812941176471","Finland"
"2013","844.1533333333331","France"
"2013","3346.8","French Guiana"
"2013","1574.68","French Polynesia"
"2013","1009.35","French Southern Territories"
"2013","795.7911275415901","Germany"
"2013","600.9","Gibraltar"
"2013","517.6166666666667","Greece"
"2013","359.45000000000005","Greenland"
"2013","2581.7","Guam"
"2013","900.1","Guernsey"
"2013","877.8","Honduras"
"2013","614.72","Hungary"
"2013","824.05","Iceland"
"2013","246.14705882352942","Iran, Islamic Republic of"
"2013","954.0166666666665","Ireland"
"2013","880","Isle of Man"
"2013","460.7799999999999","Israel"
"2013","778.2206896551724","Italy"
"2013","1658.9444444444441","Japan"
"2013","962.4","Jersey"
"2013","551.6","Latvia"
"2013","4.1","Libyan Arab Jamahiriya"
"2013","881.95","Luxembourg"
"2013","2735.084615384615","Malaysia"
"2013","465.1","Malta"
"2013","2075.8","Marshall Islands"
"2013","1554.0999999999997","Mauritius"
"2013","957","Mayotte"
"2013","862.47","Mexico"
"2013","3193.6666666666665","Micronesia, Federated States of"
"2013","454.25","Mongolia"
"2013","806.4571428571429","Netherlands"
"2013","1110.9","New Caledonia"
"2013","1020.8900000000001","New Zealand"
"2013","1524.8","Northern Mariana Islands"
"2013","1206.9165562913909","Norway"
"2013","729.875","Pakistan"
"2013","2916.3","Palau"
"2013","1229.6","Papua New Guinea"
"2013","648.9166666666666","Poland"
"2013","923.2","Portugal"
"2013","1737.984210526316","Puerto Rico"
"2013","1444.7","Reunion"
"2013","651.4043478260868","Romania"
"2013","565.563986599665","Russian Federation"
"2013","1068.8","Saint Pierre and Miquelon"
"2013","642.1666666666666","Serbia"
"2013","2356.1","Seychelles"
"2013","2814.5","Singapore"
"2013","752.32","Slovakia"
"2013","1454.7315789473685","Slovenia"
"2013","1140.75","South Africa"
"2013","699.8189349112424","Spain"
"2013","1521.8666666666666","Sri Lanka"
"2013","2784.3","Suriname"
"2013","568.3","Svalbard and Jan Mayen"
"2013","573.0023734177216","Sweden"
"2013","1293.6142857142856","Switzerland"
"2013","311.7666666666667","Tunisia"
"2013","543.5913043478259","Turkey"
"2013","581.1","Ukraine"
"2013","850.104878048781","United Kingdom"
"2013","911.1398055420516","United States"
"2013","1748.6153846153845","Vietnam"
"2013","1127.6","Virgin Islands, U.S."
"2013","3368.8","Wallis and Futuna"
"2014","464.45","Aland Islands"
"2014","316.1341463414634","Algeria"
"2014","3199.4","American Samoa"
"2014","4739.3","Armenia"
"2014","673.4559339525287","Australia"
"2014","1210.775","Austria"
"2014","3560.4","Bangladesh"
"2014","809.9333333333334","Belgium"
"2014","1728.7","Bermuda"
"2014","1388.95","Bosnia and Herzegovina"
"2014","999.025","Bulgaria"
"2014","922.9392753623187","Canada"
"2014","538.2","Cayman Islands"
"2014","496.1545454545454","Chile"
"2014","390.8","China"
"2014","1521.064285714286","Croatia"
"2014","209.1","Cyprus"
"2014","701.0272727272727","Czech Republic"
"2014","820.0375","Denmark"
"2014","591.928","Estonia"
"2014","555.7","Falkland Islands (Malvinas)"
"2014","2079.7","Fiji"
"2014","580.3585635359115","Finland"
"2014","886.1880000000002","France"
"2014","3261","French Guiana"
"2014","1771.7","French Polynesia"
"2014","932.1","French Southern Territories"
"2014","739.6807272727272","Germany"
"2014","570.8","Gibraltar"
"2014","730.8","Greece"
"2014","427.1666666666667","Greenland"
"2014","2732.75","Guam"
"2014","1043.8","Guernsey"
"2014","751.48","Hungary"
"2014","996.3","Iceland"
"2014","261.15000000000003","Iran, Islamic Republic of"
"2014","1212.5714285714287","Ireland"
"2014","1018","Isle of Man"
"2014","300.62","Israel"
"2014","852.4920000000003","Italy"
"2014","289","Jamaica"
"2014","1833.3134920634923","Japan"
"2014","973.4","Jersey"
"2014","511.4","Latvia"
"2014","3.6","Libyan Arab Jamahiriya"
"2014","788.5999999999999","Luxembourg"
"2014","1609","Macao"
"2014","2785.7000000000003","Malaysia"
"2014","387.8","Maldives"
"2014","506.5","Malta"
"2014","3066.7222222222226","Marshall Islands"
"2014","1233.625","Mauritius"
"2014","1172.2","Mayotte"
"2014","637.3057142857143","Mexico"
"2014","3506.65","Micronesia, Federated States of"
"2014","321.9","Mongolia"
"2014","296.3","Morocco"
"2014","846.6180473372782","Netherlands"
"2014","873.9000000000001","New Caledonia"
"2014","938.8300000000002","New Zealand"
"2014","2138.1","Northern Mariana Islands"
"2014","1211.2712871287124","Norway"
"2014","585.6222222222223","Pakistan"
"2014","3537.6","Palau"
"2014","1238.4","Papua New Guinea"
"2014","568.5333333333333","Poland"
"2014","1086.2","Portugal"
"2014","1561.1149999999998","Puerto Rico"
"2014","1148","Reunion"
"2014","768.6869565217393","Romania"
"2014","499.83380281690114","Russian Federation"
"2014","1175.4","Saint Pierre and Miquelon"
"2014","953.7666666666668","Serbia"
"2014","2122.4","Seychelles"
"2014","1553.4","Singapore"
"2014","789.6600000000001","Slovakia"
"2014","1819.1631578947372","Slovenia"
"2014","341.2","South Africa"
"2014","701.9393939393938","Spain"
"2014","1968.9000000000003","Sri Lanka"
"2014","2160.5","Suriname"
"2014","496.35","Svalbard and Jan Mayen"
"2014","687.2680713128037","Sweden"
"2014","1318.257142857143","Switzerland"
"2014","1779.4","Tonga"
"2014","318.675","Tunisia"
"2014","656.9695652173914","Turkey"
"2014","3004.1","Tuvalu"
"2014","503.45","Ukraine"
"2014","59.3","United Arab Emirates"
"2014","1041.708602150538","United Kingdom"
"2014","914.4415425991737","United States"
"2014","1527.792307692308","Vietnam"
"2014","1008.3","Virgin Islands, British"
"2014","1083.1000000000001","Virgin Islands, U.S."
"2014","3656.2","Wallis and Futuna"
"2015","526.15","Aland Islands"
"2015","301.4","Algeria"
"2015","3837.7","American Samoa"
"2015","1197.95","Armenia"
"2015","698.0085782638417","Australia"
"2015","917.4875","Austria"
"2015","877.5999999999999","Belgium"
"2015","1817.5","Belize"
"2015","766.3","Bosnia and Herzegovina"
"2015","683.575","Bulgaria"
"2015","865.0182767624026","Canada"
"2015","565.8384615384615","Chile"
"2015","393.7","China"
"2015","1282.85","Colombia"
"2015","1013.8142857142857","Croatia"
"2015","306.4","Cyprus"
"2015","549.8727272727273","Czech Republic"
"2015","867.2142857142857","Denmark"
"2015","565.4916666666667","Estonia"
"2015","649.3","Falkland Islands (Malvinas)"
"2015","1694.3","Faroe Islands"
"2015","1499.9","Fiji"
"2015","699.2741935483871","Finland"
"2015","646.4363636363635","France"
"2015","3320.7","French Guiana"
"2015","1624.1000000000001","French Polynesia"
"2015","1789.3","French Southern Territories"
"2015","695.9043715846992","Germany"
"2015","664.475","Greece"
"2015","409.9","Greenland"
"2015","2941.2","Guam"
"2015","729.4","Guernsey"
"2015","1868.8","Guyana"
"2015","940.0666666666666","Honduras"
"2015","519.86","Hungary"
"2015","1032","Iceland"
"2015","309.48181818181814","Iran, Islamic Republic of"
"2015","1338.48","Ireland"
"2015","953.6","Isle of Man"
"2015","428.96000000000004","Israel"
"2015","766.0714285714284","Italy"
"2015","334.4","Jamaica"
"2015","1875.2007692307695","Japan"
"2015","834.5","Jersey"
"2015","496.4","Latvia"
"2015","593.5","Luxembourg"
"2015","1335.3","Macao"
"2015","466","Malta"
"2015","3064.3","Marshall Islands"
"2015","1426.25","Mauritius"
"2015","1320.1","Mayotte"
"2015","405.27647058823527","Mexico"
"2015","4287.4375","Micronesia, Federated States of"
"2015","245.35","Mongolia"
"2015","1494.6","Nepal"
"2015","934.9892441860468","Netherlands"
"2015","983.9","New Caledonia"
"2015","1510.7","Northern Mariana Islands"
"2015","1424.742765273312","Norway"
"2015","665.5666666666666","Pakistan"
"2015","2451.8","Palau"
"2015","1542","Papua New Guinea"
"2015","473.05","Poland"
"2015","429","Portugal"
"2015","1247.8600000000001","Puerto Rico"
"2015","1753.1","Reunion"
"2015","565.1923076923077","Romania"
"2015","534.1637457044671","Russian Federation"
"2015","957.4","Saint Pierre and Miquelon"
"2015","658.3","Serbia"
"2015","1659.4","Seychelles"
"2015","1268.8","Singapore"
"2015","652.0200000000001","Slovakia"
"2015","1117.905263157895","Slovenia"
"2015","509.5615384615386","Spain"
"2015","1946.6166666666668","Sri Lanka"
"2015","2129.5","Suriname"
"2015","552.35","Svalbard and Jan Mayen"
"2015","706.6842105263158","Sweden"
"2015","990.9000000000002","Switzerland"
"2015","1485.6","Trinidad and Tobago"
"2015","518.6","Tunisia"
"2015","640.3142857142856","Turkey"
"2015","478.475","Ukraine"
"2015","967.7933333333333","United Kingdom"
"2015","1019.0525093118997","United States"
"2015","1559.857142857143","Vietnam"
"2015","868.9250000000001","Virgin Islands, U.S."
"2015","3106","Wallis and Futuna"
"2016","386.225","Aland Islands"
"2016","320.8148148148147","Algeria"
"2016","2870.6","American Samoa"
"2016","1272.75","Armenia"
"2016","811.3055519897302","Australia"
"2016","1184.5375000000001","Austria"
"2016","929.5","Belgium"
"2016","1707.1","Belize"
"2016","1008.1","Bosnia and Herzegovina"
"2016","1575.3","Brazil"
"2016","620.325","Bulgaria"
"2016","902.0968085106387","Canada"
"2016","463.7","Cayman Islands"
"2016","520.6","China"
"2016","2449.4","Colombia"
"2016","1114.4999999999998","Croatia"
"2016","227.6","Cyprus"
"2016","712.43","Czech Republic"
"2016","668.5142857142856","Denmark"
"2016","707.4291666666667","Estonia"
"2016","519.1","Falkland Islands (Malvinas)"
"2016","639.4090395480226","Finland"
"2016","744.8381578947369","France"
"2016","3145.6","French Guiana"
"2016","2025.8","French Polynesia"
"2016","720","French Southern Territories"
"2016","748.3402957486136","Germany"
"2016","610.6875","Greece"
"2016","366.85714285714295","Greenland"
"2016","2387.8","Guam"
"2016","781.4","Guernsey"
"2016","767.5","Honduras"
"2016","701.0777777777779","Hungary"
"2016","866.0200000000001","Iceland"
"2016","233.75882352941176","Iran, Islamic Republic of"
"2016","1105.6166666666668","Ireland"
"2016","793.4","Isle of Man"
"2016","461.575","Israel"
"2016","726.74","Italy"
"2016","1911.3272058823527","Japan"
"2016","862.4","Jersey"
"2016","2267.6","Kiribati"
"2016","538.5","Latvia"
"2016","801.6500000000001","Luxembourg"
"2016","2103.1","Macao"
"2016","479.55","Macedonia"
"2016","2660.4142857142865","Malaysia"
"2016","283.9","Malta"
"2016","2408.15","Marshall Islands"
"2016","1131.5500000000002","Mauritius"
"2016","1445.3","Mayotte"
"2016","536.0157894736842","Mexico"
"2016","3326.0000000000005","Micronesia, Federated States of"
"2016","212.3","Mongolia"
"2016","1460","Nepal"
"2016","846.9000000000002","Netherlands"
"2016","943.3333333333334","New Zealand"
"2016","1620.1","Northern Mariana Islands"
"2016","1133.2672297297302","Norway"
"2016","459.55999999999995","Pakistan"
"2016","3023.5","Palau"
"2016","1467","Papua New Guinea"
"2016","635.7727272727273","Poland"
"2016","792.8","Portugal"
"2016","1855.624137931035","Puerto Rico"
"2016","1219.6","Reunion"
"2016","729.7807692307692","Romania"
"2016","552.4227347611204","Russian Federation"
"2016","1223.4","Saint Pierre and Miquelon"
"2016","767.1","Serbia"
"2016","1817.6","Seychelles"
"2016","1980.9","Singapore"
"2016","827.4000000000002","Slovakia"
"2016","1395.6764705882354","Slovenia"
"2016","592.382738095238","Spain"
"2016","1211.56","Sri Lanka"
"2016","638.6600000000001","Svalbard and Jan Mayen"
"2016","583.9652470187394","Sweden"
"2016","1422.3000000000002","Switzerland"
"2016","1403.1","Trinidad and Tobago"
"2016","394.3","Tunisia"
"2016","656.8562499999999","Turkey"
"2016","585.7571428571429","Ukraine"
"2016","881.6414634146342","United Kingdom"
"2016","927.8367810582819","United States"
"2016","1309.5428571428572","Uruguay"
"2016","2278.1","Vietnam"
"2016","1034.575","Virgin Islands, U.S."
"2016","2692.3","Wallis and Futuna"
"2017","522.475","Aland Islands"
"2017","344.075","Algeria"
"2017","3394.4","American Samoa"
"2017","1142.98","Armenia"
"2017","743.7920943134536","Australia"
"2017","1227.357142857143","Austria"
"2017","824.5","Bahamas"
"2017","3735","Bangladesh"
"2017","902.3","Belgium"
"2017","1672.7","Belize"
"2017","1021.1500000000001","Bosnia and Herzegovina"
"2017","2200","Brazil"
"2017","603.45","Bulgaria"
"2017","828.4893678160919","Canada"
"2017","935.4","Cayman Islands"
"2017","590.9","China"
"2017","1840.2250000000001","Colombia"
"2017","1068.1000000000001","Croatia"
"2017","204.3","Cyprus"
"2017","991.5333333333333","Czech Republic"
"2017","841.7428571428571","Denmark"
"2017","705.0833333333331","Estonia"
"2017","718.7","Falkland Islands (Malvinas)"
"2017","2445.95","Fiji"
"2017","648.6919540229884","Finland"
"2017","657.7552631578947","France"
"2017","4201.2","French Guiana"
"2017","1886.2","French Polynesia"
"2017","820.3","French Southern Territories"
"2017","1807.7","Georgia"
"2017","857.6575187969923","Germany"
"2017","542.6","Gibraltar"
"2017","614.55","Greece"
"2017","863.475","Greenland"
"2017","2420.7","Guam"
"2017","878.1","Guernsey"
"2017","2372.5","Guyana"
"2017","863.9000000000001","Honduras"
"2017","569.6099999999999","Hungary"
"2017","457.84999999999997","Iceland"
